period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps
51,2614494,253372,27048011,33083971,18,19558,28960,8729806,61274,1856,290608,4120,10.13,100920
52,2669544,261170,27330884,33789109,18,19558,28960,8899135,62292,1856,290608,4120,11.60,100920
53,2722835,271328,27698822,34437561,18,19558,28960,9053605,63404,1856,290608,4120,10.76,100920
54,2774760,274376,28034440,35103347,18,19558,28960,9210799,64385,1856,290608,4120,10.72,100920
55,2833570,277940,52749662,35824732,18,19558,28960,9380809,65420,1856,290608,4120,12.16,100920
56,2881917,281019,28667363,36473750,18,19558,28960,9533489,66423,1856,290608,4120,10.51,100920
57,2938200,284465,28978553,37157111,18,19558,28960,9700224,67485,1856,290608,4120,11.63,100920
58,2994111,287868,55136943,37869003,18,19558,28960,9874485,68564,1856,290608,4120,12.06,100920
59,3011372,299660,56089057,38130682,18,19558,28960,9939574,70108,1856,290608,4120,3.50,100920
60,3052893,302975,30494178,38670224,18,19558,28960,10067384,71188,1856,290608,4120,8.59,100920
61,3110576,306516,30780853,39374953,18,19558,28960,10243014,72249,1856,290608,4120,11.96,100920
62,3161653,309712,58528630,40027813,18,19558,28960,10398104,73278,1856,290608,4120,10.40,100920
63,3210439,312930,59344552,40624475,18,19558,28960,10541992,74356,1856,290608,4120,10.04,100920
64,3260584,317054,31865274,41285727,18,19558,28960,10699304,75337,1856,290608,4120,10.72,100920
65,3315295,325152,32197768,41949681,18,19558,28960,10860002,76387,1856,290608,4120,11.16,100920
66,3364524,328168,61753305,42576243,18,19558,28960,11013013,77416,1856,290608,4120,10.51,100920
67,3417208,331317,62554958,43250499,18,19558,28960,11171278,78505,1856,290608,4120,10.93,100920
68,3472246,333963,33191167,43932190,18,19558,28960,11334825,79582,1856,290608,4120,11.53,100920
69,3526642,337694,33491313,44629927,18,19558,28960,11497061,80639,1856,290608,4120,11.33,100920
70,3585114,341042,33770670,45348655,18,19558,28960,11674061,81659,1856,290608,4120,12.10,100920
71,3639077,344352,34051071,46055977,18,19558,28960,11840841,82806,1856,290608,4120,11.46,100920
72,3706821,348062,34157761,46950914,18,19558,28960,12069693,83922,1856,290608,4120,15.25,100920
73,3774537,351445,34229052,47867007,18,19558,28960,12295705,84900,1856,290608,4120,15.17,100920
74,3824894,354627,34617492,48473751,18,19558,28960,12440891,85982,1856,290608,4120,10.13,100920
75,3884299,357618,34801612,49274221,18,19558,28960,12636732,86978,1856,290608,4120,13.25,100920
76,3942599,361571,35059038,50014639,18,19558,28960,12817871,87939,1856,290608,4120,12.53,100920
77,3993399,364842,70363701,50661673,18,19558,28960,12969904,88995,1856,290608,4120,10.39,100920
78,4046992,368010,71160603,51321002,18,19558,28960,13130650,90102,1856,290608,4120,11.17,100920
79,4097498,371184,71967576,51970007,18,19558,28960,13283005,91183,1856,290608,4120,10.59,100920
80,4157341,373972,72738825,52727573,18,19558,28960,13471226,92263,1856,290608,4120,12.87,100920
81,4213368,377142,36563044,53473027,18,19558,28960,13647841,93323,1856,290608,4120,12.22,100920
82,4267081,380668,36883166,54151473,18,19558,28960,13813590,94318,1856,290608,4120,11.44,100920
83,4317742,384271,37225369,54804491,18,19558,28960,13967010,95408,1856,290608,4120,10.57,100920
84,4369086,387457,75946135,55440030,18,19558,28960,14119912,96443,1856,290608,4120,10.76,100920
85,4415658,390504,37981176,56063807,18,19558,28960,14265736,97518,1856,290608,4120,10.08,100920
86,4465881,393829,77594362,56677773,18,19558,28960,14413856,98583,1856,290608,4120,10.31,100920
87,4517773,396795,78401026,57351980,18,19558,28960,14574852,99630,1856,290608,4120,10.86,100920
88,4563658,400273,39127336,57910160,18,19558,28960,14709604,100630,1856,290608,4120,9.41,100920
89,4608316,403471,80060804,58503907,18,19558,28960,14846154,101645,1856,290608,4120,9.42,100920
90,4663206,406619,39808259,59213776,18,19558,28960,15022449,102737,1856,290608,4120,12.03,100920
91,4712124,409703,40179231,59847582,18,19558,28960,15171951,103773,1856,290608,4120,10.11,100920
92,4759852,413483,40589064,60440702,18,19558,28960,15311265,104916,1856,290608,4120,9.94,100920
93,4805733,416852,41002793,61029805,18,19558,28960,15446185,105990,1856,290608,4120,9.34,100920
94,4855982,420147,41388765,61634518,18,19558,28960,15589842,107040,1856,290608,4120,10.13,100920
95,4901904,423502,84981857,62229813,18,19558,28960,15728149,108115,1856,290608,4120,9.50,100920
96,4909135,426208,85936860,62352980,18,19558,28960,15766268,109483,1856,290608,4120,1.59,100920
97,4952646,429492,43135992,62874669,18,19558,28960,15886396,110520,1856,290608,4120,8.32,100920
98,4998744,433075,87613375,63439290,18,19558,28960,16019056,111552,1856,290608,4120,9.40,100920
99,5045992,436328,43950799,64046387,18,19558,28960,16158255,112624,1856,290608,4120,9.78,100920
100,5095543,439690,89258261,64647943,18,19558,28960,16297225,113680,1856,290608,4120,10.06,100920
101,5145794,442852,44691703,65289889,18,19558,28960,16446803,114606,1856,290608,4120,10.49,100920
102,5191901,446677,45132942,65854105,18,19558,28960,16579326,115683,1856,290608,4120,9.43,100920
103,5242700,449819,45461597,66524956,18,19558,28960,16733081,116761,1856,290608,4120,10.77,100920
104,5296064,452909,92514463,67159780,18,19558,28960,16883715,117748,1856,290608,4120,10.75,100920
105,5347966,455920,93329157,67822360,18,19558,28960,17033170,118782,1856,290608,4120,10.65,100920
106,5399689,458850,46511060,68466269,18,19558,28960,17187471,119872,1856,290608,4120,10.85,100920
107,5449402,462253,46860127,69117198,18,19558,28960,17338533,120876,1856,290608,4120,10.46,100920
108,5493405,466100,47320341,69655348,18,19558,28960,17464731,122002,1856,290608,4120,9.04,100920
109,5541963,469054,96622643,70269101,18,19558,28960,17602325,123081,1856,290608,4120,9.76,100920
110,5583769,472783,48182329,70782373,18,19558,28960,17723116,124164,1856,290608,4120,8.61,100920
111,5625309,475849,48642621,71329955,18,19558,28960,17847179,125216,1856,290608,4120,8.67,100920
112,5676619,479169,99142079,71951221,18,19558,28960,17995392,126303,1856,290608,4120,10.36,100920
113,5720875,482430,99971051,72533762,18,19558,28960,18128057,127332,1856,290608,4120,9.30,100920
114,5766012,485426,100799790,73096043,18,19558,28960,18262626,128374,1856,290608,4120,9.44,100920
115,5809492,488775,50254182,73693623,18,19558,28960,18404363,129354,1856,290608,4120,9.56,100920
116,5857137,492306,50684403,74266478,18,19558,28960,18542311,130474,1856,290608,4120,9.55,100920
117,5900396,495640,51101371,74847286,18,19558,28960,18674166,131569,1856,290608,4120,9.30,100920
118,5951931,499643,104103062,75482961,18,19558,28960,18825444,132565,1856,290608,4120,10.69,100920
119,6003707,502394,104907707,76161633,18,19558,28960,18980925,133579,1856,290608,4120,10.97,100920
120,6052293,505471,52169201,76774706,18,19558,28960,19126956,134614,1856,290608,4120,10.32,100920
121,6105879,508678,52511410,77423980,18,19558,28960,19273065,135661,1856,290608,4120,10.50,100920
122,6163547,512355,52793281,78151953,18,19558,28960,19447168,136742,1856,290608,4120,12.39,100920
123,6211227,515723,108152913,78762390,18,19558,28960,19591568,137773,1856,290608,4120,10.04,100920
124,6268270,532327,53481982,79501737,18,19558,28960,19766999,138932,1856,290608,4120,12.36,100920
125,6332190,536139,53663064,80321054,18,19558,28960,19963894,140056,1856,290608,4120,13.48,100920
126,6394924,539245,110502931,81099799,18,19558,28960,20154109,141174,1856,290608,4120,13.21,100920
127,6441703,542779,54251678,81725135,18,19558,28960,20299945,142246,1856,290608,4120,10.10,100920
128,6495452,546172,112124145,82366583,18,19558,28960,20449743,143357,1856,290608,4120,10.76,100920
129,6539726,549614,55020019,82948620,18,19558,28960,20579272,144386,1856,290608,4120,9.32,100920
130,6594322,553048,55340420,83624602,18,19558,28960,20742481,145489,1856,290608,4120,11.44,100920
131,6640138,556230,55749134,84203053,18,19558,28960,20872064,146534,1856,290608,4120,9.31,100920
132,6690730,560007,56137181,84814809,18,19558,28960,21017070,147678,1856,290608,4120,10.32,100920
133,6740536,563121,56503734,85450920,18,19558,28960,21161192,148763,1856,290608,4120,10.26,100920
134,6785144,569695,117097354,85989757,18,19558,28960,21288870,149867,1856,290608,4120,8.99,100920
135,6828342,573231,57400375,86557746,18,19558,28960,21424068,150858,1856,290608,4120,9.07,100920
136,6876132,579434,118759040,87142524,18,19558,28960,21562731,151917,1856,290608,4120,9.79,100920
137,6919646,582865,119595398,87674669,18,19558,28960,21690865,152893,1856,290608,4120,8.89,100920
138,6965628,599056,58728125,88259536,18,19558,28960,21824835,153963,1856,290608,4120,9.55,100920
139,7021197,605553,59017423,88974695,18,19558,28960,21991486,155112,1856,290608,4120,11.65,100920
140,7069787,615196,59428827,89564696,18,19558,28960,22133802,156140,1856,290608,4120,9.99,100920
141,7124926,622301,59743319,90256297,18,19558,28960,22294054,157197,1856,290608,4120,11.13,100920
142,7177406,632032,60080931,90905697,18,19558,28960,22449971,158255,1856,290608,4120,11.06,100920
143,7232441,639201,124485601,91590976,18,19558,28960,22612817,159335,1856,290608,4120,11.15,100920
144,7289339,646632,60692197,92290137,18,19558,28960,22785040,160441,1856,290608,4120,11.97,100920
145,7339999,649761,126092038,92930708,18,19558,28960,22932621,161601,1856,290608,4120,10.39,100920
146,7391771,665218,61424153,93561914,18,19558,28960,23085194,162718,1856,290608,4120,10.65,100920
147,7443948,672821,127717111,94202776,18,19558,28960,23234125,163780,1856,290608,4120,10.49,100920
148,7491346,682202,128573921,94764270,18,19558,28960,23363311,164830,1856,290608,4120,9.34,100920
149,7541586,685866,62602581,95401553,18,19558,28960,23507427,165789,1856,290608,4120,10.40,100920
150,7585864,690401,130242422,95933262,18,19558,28960,23631339,166867,1856,290608,4120,8.94,100920
151,7634982,695364,63465181,96547769,18,19558,28960,23772459,167908,1856,290608,4120,9.92,100920
152,7688716,704055,131866807,97206275,18,19558,28960,23928873,169070,1856,290608,4120,11.14,100920
153,7734608,707598,132689942,97806040,18,19558,28960,24069560,170148,1856,290608,4120,9.81,100920
154,7787548,722307,64587405,98460720,18,19558,28960,24218040,171236,1856,290608,4120,10.98,100920
155,7843494,725379,134307654,99202750,18,19558,28960,24390409,172310,1856,290608,4120,12.16,100920
156,7896824,728809,65167476,99860963,18,19558,28960,24547257,173404,1856,290608,4120,11.23,100920
157,7957698,732179,65387211,100638603,18,19558,28960,24729329,174454,1856,290608,4120,12.80,100920
158,8017378,737011,136685032,101337438,18,19558,28960,24894420,175565,1856,290608,4120,11.88,100920
159,8067087,743951,66052259,101973153,18,19558,28960,25040183,176585,1856,290608,4120,10.31,100920
160,8115528,751407,138332455,102562462,18,19558,28960,25182256,177618,1856,290608,4120,9.87,100920
161,8169626,759410,66792666,103236483,18,19558,28960,25338224,178597,1856,290608,4120,11.24,100920
162,8226324,770342,139953805,103945704,18,19558,28960,25502147,179631,1856,290608,4120,11.87,100920
163,8268492,773569,140797340,104483004,18,19558,28960,25624838,180711,1856,290608,4120,8.50,100920
164,8319176,776988,67926483,105122197,18,19558,28960,25782548,181771,1856,290608,4120,10.82,100920
165,8369838,784233,68303083,105754527,18,19558,28960,25929304,182787,1856,290608,4120,10.17,100920
166,8428317,791888,143221668,106472071,18,19558,28960,26101257,183799,1856,290608,4120,12.20,100920
167,8488732,795084,144000773,107247463,18,19558,28960,26280773,184832,1856,290608,4120,12.69,100920
168,8540819,798697,69160917,107901949,18,19558,28960,26436950,185906,1856,290608,4120,11.18,100920
169,8585102,804284,69574265,108488208,18,19558,28960,26566840,186888,1856,290608,4120,9.33,100920
170,8646950,811564,69837418,109224469,18,19558,28960,26742974,187961,1856,290608,4120,12.44,100920
171,8703506,815315,70135904,109925978,18,19558,28960,26913008,189005,1856,290608,4120,11.82,100920
172,8751918,825701,148090806,110570574,18,19558,28960,27059646,190160,1856,290608,4120,10.34,100920
173,8803489,828892,148893985,111237372,18,19558,28960,27213959,191198,1856,290608,4120,10.94,100920
174,8849371,831868,149726865,111815939,18,19558,28960,27350259,192293,1856,290608,4120,9.75,100920
175,8896824,834858,150557688,112408891,18,19558,28960,27486224,193368,1856,290608,4120,9.42,100920
176,8952538,838424,71995151,113105663,18,19558,28960,27651049,194466,1856,290608,4120,11.90,100920
177,9003828,841521,152156574,113756252,18,19558,28960,27805273,195513,1856,290608,4120,10.53,100920
178,9059061,844525,72629032,114451583,18,19558,28960,27975066,196605,1856,290608,4120,11.93,100920
179,9108549,848335,72973047,115102246,18,19558,28960,28119452,197620,1856,290608,4120,10.63,100920
period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,wifi,esp_timer,ipc0,Heap,Stack,Mbps,main
0,458,3700,9103371,10963,18,19558,30033,731182,5907,1856,290608,4152,0.02,100920
1,6015,14469,9240969,13874,18,19558,30033,746546,7391,1856,290608,4152,0.00,100920
2,6015,17385,10225786,15109,18,19558,30033,760302,8648,1856,290608,4152,0.00,100920
3,73362,20990,11256811,859699,18,19558,30033,980758,9578,1856,290608,4152,14.62,100920
4,141583,24628,11404003,1705402,18,19558,30033,1211045,10680,1856,290608,4152,15.11,100920
5,205815,28342,11537305,2574139,18,19558,30033,1429218,11733,1856,290608,4152,14.43,100920
6,268721,31869,11664322,3433573,18,19558,30033,1643662,12838,1856,290608,4152,14.26,100920
7,333310,34963,13915670,4281055,18,19558,30033,1856633,13909,1856,290608,4152,14.07,100920
8,397921,38625,11927108,5155825,18,19558,30033,2083824,14987,1856,290608,4152,14.64,100920
9,463965,41944,12035156,6050599,18,19558,30033,2310367,16111,1856,290608,4152,14.90,100920
10,530100,45139,16138979,6918997,18,19558,30033,2527678,17191,1856,290608,4152,14.51,100920
11,595963,48706,12272436,7799105,18,19558,30033,2742051,18252,1856,290608,4152,14.65,100920
12,664230,52218,12373963,8694225,18,19558,30033,2963477,19291,1856,290608,4152,14.89,100920
13,730335,55603,12495950,9571862,18,19558,30033,3178779,20396,1856,290608,4152,14.64,100920
14,797920,59107,12638934,10437779,18,19558,30033,3389860,21469,1856,290608,4152,14.43,100920
15,866301,62581,12742648,11333015,18,19558,30033,3609848,22512,1856,290608,4152,15.00,100920
16,933670,66168,12869896,12204974,18,19558,30033,3821438,23580,1856,290608,4152,14.47,100920
17,998855,68976,12981428,13080977,18,19558,30033,4038275,24676,1856,290608,4152,14.64,100920
18,1066933,72628,13068897,13989189,18,19558,30033,4266409,25741,1856,290608,4152,15.11,100920
19,1130053,75852,13232759,14821678,18,19558,30033,4470922,26811,1856,290608,4152,13.85,100920
20,1198076,79632,13343476,15707200,18,19558,30033,4683218,27873,1856,290608,4152,14.81,100920
21,1265117,83283,13490999,16561358,18,19558,30033,4889610,28896,1856,290608,4152,14.23,100920
22,1327040,86931,13729261,17321994,18,19558,30033,5075075,29995,1856,290608,4152,12.47,100920
23,1390943,90026,13902088,18146044,18,19558,30033,5269798,31125,1856,290608,4152,13.65,100920
24,1457296,93335,14034772,19007029,18,19558,30033,5473904,32239,1856,290608,4152,14.28,100920
25,1527479,97126,14136144,19900286,18,19558,30033,5691316,33351,1856,290608,4152,14.90,100920
26,1590363,102557,28085213,20715260,18,19558,30033,5893889,34342,1856,290608,4152,13.69,100920
27,1659050,119540,14453904,21601345,18,19558,30033,6108163,35417,1856,290608,4152,14.66,100920
28,1726679,128256,14589222,22481751,18,19558,30033,6316856,36486,1856,290608,4152,14.63,100920
29,1794743,134982,30322432,23355859,18,19558,30033,6528574,37627,1856,290608,4152,14.52,100920
30,1862524,149410,14819806,24278262,18,19558,30033,6747388,38766,1856,290608,4152,15.38,100920
31,1928995,157156,14947618,25144063,18,19558,30033,6962066,39831,1856,290608,4152,14.41,100920
32,1991816,165702,15158825,25953050,18,19558,30033,7151168,40948,1856,290608,4152,13.32,100920
33,2059626,172333,15296764,26818933,18,19558,30033,7358954,42040,1856,290608,4152,14.34,100920
34,2127240,184795,15431548,27685882,18,19558,30033,7570121,43162,1856,290608,4152,14.37,100920
35,2194303,196843,15572054,28562336,18,19558,30033,7785465,44206,1856,290608,4152,14.49,100920
36,2260675,204642,15721188,29419205,18,19558,30033,7988934,45269,1856,290608,4152,14.19,100920
37,2329049,210425,36339067,30298244,18,19558,30033,8202725,46366,1856,290608,4152,14.78,100920
38,2399919,229711,15950635,31195712,18,19558,30033,8421361,47457,1856,290608,4152,15.16,100920
39,2469187,240006,16106467,32069115,18,19558,30033,8624052,48474,1856,290608,4152,14.34,100920
40,2535979,243522,16238103,32941010,18,19558,30033,8831272,49524,1856,290608,4152,14.51,100920
41,2605057,247452,39340034,33798790,18,19558,30033,9039581,50592,1856,290608,4152,14.58,100920
42,2674734,264115,16514465,34689065,18,19558,30033,9249667,51660,1856,290608,4152,14.72,100920
43,2746820,270236,16619073,35580490,18,19558,30033,9461045,52707,1856,290608,4152,15.02,100920
44,2818145,280362,16743611,36471703,18,19558,30033,9674913,53757,1856,290608,4152,15.11,100920
45,2890044,287334,16825820,37384570,18,19558,30033,9895983,54847,1856,290608,4152,15.52,100920
46,2954050,301532,17043321,38186484,18,19558,30033,10088740,55914,1856,290608,4152,13.24,100920
47,3023610,309697,17131763,39105346,18,19558,30033,10309880,56986,1856,290608,4152,15.36,100920
48,3092381,317340,17278954,39955241,18,19558,30033,10517652,58050,1856,290608,4152,14.51,100920
49,3157510,328249,17412701,40851853,18,19558,30033,10726335,59117,1856,290608,4152,14.32,100920
50,3225371,339203,17565563,41698233,18,19558,30033,10928807,60205,1856,290608,4152,14.00,100920
51,3294789,346988,46840875,42598034,18,19558,30033,11141705,61251,1856,290608,4152,14.97,100920
52,3364329,361640,17782589,43515854,18,19558,30033,11354275,62278,1856,290608,4152,15.20,100920
53,3434270,370285,17905276,44397193,18,19558,30033,11562598,63357,1856,290608,4152,14.58,100920
54,3500922,378518,18024051,45288027,18,19558,30033,11774239,64480,1856,290608,4152,14.79,100920
55,3571592,384240,18141916,46167635,18,19558,30033,11988584,65558,1856,290608,4152,15.00,100920
56,3640621,396382,18261681,47090325,18,19558,30033,12198178,66599,1856,290608,4152,14.82,100920
57,3707831,399333,18382366,47968622,18,19558,30033,12406919,67646,1856,290608,4152,14.57,100920
58,3774363,403353,18512951,48843617,18,19558,30033,12615004,68738,1856,290608,4152,14.46,100920
59,3844022,409497,18614597,49747495,18,19558,30033,12827586,69800,1856,290608,4152,15.01,100920
60,3912453,413466,18737817,50632490,18,19558,30033,13035588,70847,1856,290608,4152,14.65,100920
61,3983257,420126,54308361,51536806,18,19558,30033,13250105,71944,1856,290608,4152,15.24,100920
62,4052113,439793,18969268,52424750,18,19558,30033,13457538,72993,1856,290608,4152,14.48,100920
63,4121054,446774,55817286,53284637,18,19558,30033,13660017,74074,1856,290608,4152,14.30,100920
64,4190722,461232,19232343,54186484,18,19558,30033,13871227,75161,1856,290608,4152,14.88,100920
65,4259702,468693,19358379,55069323,18,19558,30033,14082101,76265,1856,290608,4152,14.62,100920
66,4329252,477809,19481531,55956709,18,19558,30033,14287808,77349,1856,290608,4152,14.65,100920
67,4394162,485425,58813433,56799450,18,19558,30033,14495059,78445,1856,290608,4152,14.06,100920
68,4458433,504798,19809677,57634704,18,19558,30033,14697855,79521,1856,290608,4152,13.56,100920
69,4525774,512633,60320706,58500101,18,19558,30033,14903493,80590,1856,290608,4152,14.54,100920
70,4590877,528920,20124096,59352668,18,19558,30033,15102959,81621,1856,290608,4152,14.01,100920
71,4659234,532375,61811976,60261238,18,19558,30033,15332007,82662,1856,290608,4152,15.34,100920
72,4724865,553397,20409486,61069557,18,19558,30033,15528939,83665,1856,290608,4152,13.14,100920
73,4791999,565924,20537628,61962897,18,19558,30033,15744187,84804,1856,290608,4152,14.75,100920
74,4858442,574122,20643632,62852759,18,19558,30033,15963238,85921,1856,290608,4152,14.77,100920
75,4926338,581419,64806205,63746427,18,19558,30033,16180693,86987,1856,290608,4152,14.89,100920
76,4995385,595177,65544648,64652913,18,19558,30033,16401153,88051,1856,290608,4152,15.09,100920
77,5060270,610629,66292265,65509143,18,19558,30033,16613304,89125,1856,290608,4152,14.15,100920
78,5123224,624329,67053716,66316897,18,19558,30033,16813626,90238,1856,290608,4152,13.57,100920
79,5189685,642575,21325746,67210038,18,19558,30033,17032889,91311,1856,290608,4152,14.82,100920
80,5257347,650241,68532540,68076133,18,19558,30033,17244666,92455,1856,290608,4152,14.59,100920
81,5323905,666395,21597983,68960843,18,19558,30033,17454170,93658,1856,290608,4152,14.54,100920
82,5393926,669934,21740122,69812941,18,19558,30033,17669387,94822,1856,290608,4152,14.66,100920
83,5457217,673154,21934973,70647378,18,19558,30033,17857995,95906,1856,290608,4152,13.15,100920
84,5523025,679282,22068540,71508453,18,19558,30033,18064724,97048,1856,290608,4152,14.31,100920
85,5592132,687949,72319010,72369034,18,19558,30033,18272750,98187,1856,290608,4152,14.27,100920
86,5660601,704855,22299238,73291809,18,19558,30033,18489228,99332,1856,290608,4152,15.40,100920
87,5731033,715463,22410256,74178869,18,19558,30033,18704892,100429,1856,290608,4152,14.91,100920
88,5800176,725997,22516547,75104383,18,19558,30033,18920474,101562,1856,290608,4152,15.17,100920
89,5868522,728793,75309692,75980817,18,19558,30033,19129978,102690,1856,290608,4152,14.63,100920
90,5934582,731903,76048415,76846283,18,19558,30033,19341972,103828,1856,290608,4152,14.54,100920
91,6000069,751545,22929025,77701108,18,19558,30033,19546178,104936,1856,290608,4152,14.03,100920
92,6063994,763143,77579637,78513163,18,19558,30033,19742828,106068,1856,290608,4152,13.61,100920
93,6133591,775020,23249235,79417777,18,19558,30033,19951164,107175,1856,290608,4152,14.91,100920
94,6204291,778514,79092030,80316631,18,19558,30033,20161715,108308,1856,290608,4152,15.00,100920
95,6270569,781668,23485315,81182191,18,19558,30033,20364901,109390,1856,290608,4152,14.37,100920
96,6340869,785941,80574525,82075612,18,19558,30033,20581615,110556,1856,290608,4152,15.16,100920
97,6409953,801939,23694144,82990326,18,19558,30033,20797590,111653,1856,290608,4152,15.04,100920
98,6475323,807268,23836464,83845416,18,19558,30033,21003596,112782,1856,290608,4152,14.18,100920
99,6543856,814291,82823585,84732417,18,19558,30033,21217757,113889,1856,290608,4152,14.79,100920
100,6611607,826042,83578019,85606521,18,19558,30033,21424616,115001,1856,290608,4152,14.70,100920
101,6678880,842502,24206551,86506276,18,19558,30033,21635031,116077,1856,290608,4152,14.74,100920
102,6747506,850436,85082587,87372772,18,19558,30033,21840557,117185,1856,290608,4152,14.47,100920
103,6815987,866587,24469785,88257947,18,19558,30033,22053067,118287,1856,290608,4152,14.71,100920
104,6883749,878135,86583607,89093007,18,19558,30033,22252993,119369,1856,290608,4152,13.90,100920
105,6949167,889641,24803969,89952436,18,19558,30033,22454150,120488,1856,290608,4152,14.05,100920
106,7013826,893049,24988078,90762602,18,19558,30033,22647005,121520,1856,290608,4152,13.29,100920
107,7081140,898509,25144451,91612690,18,19558,30033,22846851,122613,1856,290608,4152,14.02,100920
108,7149937,902256,25263425,92496626,18,19558,30033,23056593,123706,1856,290608,4152,14.72,100920
109,7217046,906364,25387068,93372898,18,19558,30033,23267646,124760,1856,290608,4152,14.59,100920
110,7283450,914966,25539824,94235939,18,19558,30033,23475559,125881,1856,290608,4152,14.26,100920
111,7352535,926190,25652618,95137067,18,19558,30033,23689157,126878,1856,290608,4152,15.07,100920
112,7420780,938848,25773639,96008699,18,19558,30033,23901065,127904,1856,290608,4152,14.56,100920
113,7486700,950525,25909629,96894999,18,19558,30033,24113783,129026,1856,290608,4152,14.52,100920
114,7556396,954863,94156841,97778501,18,19558,30033,24324257,130110,1856,290608,4152,14.71,100920
115,7622538,968663,26191902,98634161,18,19558,30033,24519727,131229,1856,290608,4152,14.07,100920
116,7687662,975292,26357177,99465575,18,19558,30033,24718241,132387,1856,290608,4152,13.66,100920
117,7754226,982547,26503413,100328593,18,19558,30033,24916946,133451,1856,290608,4152,14.32,100920
118,7823459,987969,97208818,101181800,18,19558,30033,25116014,134576,1856,290608,4152,14.09,100920
119,7889706,999747,26826067,102018099,18,19558,30033,25311012,135707,1856,290608,4152,13.74,100920
120,7960085,1006058,26938863,102920835,18,19558,30033,25524186,136805,1856,290608,4152,15.02,100920
121,8028505,1014389,27074575,103793059,18,19558,30033,25727150,137936,1856,290608,4152,14.49,100920
122,8097507,1018910,100237296,104660373,18,19558,30033,25929890,139017,1856,290608,4152,28.89,100920
123,8165618,1032991,27354917,105548584,18,19558,30033,26137796,140190,1856,290608,4152,14.65,100920
124,8222335,1036237,27725235,106170946,18,19558,30033,26278978,141216,1856,290608,4152,10.07,100920
125,8280955,1039235,102623556,106809104,18,19558,30033,26428578,142292,1856,290608,4152,10.68,100920
126,8328596,1046656,103495744,107384801,18,19558,30033,26564494,143480,1856,290608,4152,9.06,100920
127,8343627,1049632,104429526,107641147,18,19558,30033,26621449,144565,1856,290608,4152,2.81,100920
128,8371873,1055383,105331087,107909006,18,19558,30033,26695877,145838,1856,290608,4152,3.97,100920
129,8401097,1071230,30747947,108249934,18,19558,30033,26775403,147164,1856,290608,4152,4.56,100920
130,8434073,1080661,31400812,108595208,18,19558,30033,26858571,148200,1856,290608,4152,4.84,100920
131,8474203,1088232,108039059,108933832,18,19558,30033,26943617,149149,1856,290608,4152,5.19,100920
132,8523075,1104078,108936012,109356923,18,19558,30033,27038191,150181,1856,290608,4152,6.28,100920
133,8566844,1119672,33319807,109761449,18,19558,30033,27122718,151183,1856,290608,4152,5.55,100920
134,8613519,1128768,110717200,110154612,18,19558,30033,27209049,152203,1856,290608,4152,5.68,100920
135,8666825,1135861,34463170,110620530,18,19558,30033,27310907,153244,1856,290608,4152,7.07,100920
136,8713768,1142610,35085893,111000640,18,19558,30033,27397839,154226,1856,290608,4152,6.00,100920
137,8766455,1146758,35629325,111458822,18,19558,30033,27498556,155242,1856,290608,4152,6.80,100920
138,8818745,1155068,36160112,111962929,18,19558,30033,27605112,156273,1856,290608,4152,7.11,100920
139,8878744,1168410,115020105,112496920,18,19558,30033,27726120,157389,1856,290608,4152,8.36,100920
140,8925109,1179753,115901775,112958608,18,19558,30033,27831502,158520,1856,290608,4152,7.32,100920
141,8941930,1183091,116819300,113222340,18,19558,30033,27898130,159711,1856,290608,4152,3.49,100920
142,8959473,1186541,38751290,113406202,18,19558,30033,27944289,160750,1856,290608,4152,1.92,100920
143,8993273,1189782,118666071,113679959,18,19558,30033,28009075,161878,1856,290608,4152,3.74,100920
144,9036905,1193172,40090613,114059249,18,19558,30033,28093333,162830,1856,290608,4152,5.57,100920
145,9089619,1196629,40624789,114522899,18,19558,30033,28196537,163876,1856,290608,4152,6.91,100920
146,9108384,1199855,121330884,114722206,18,19558,30033,28244432,164794,1856,290608,4152,2.34,100920
147,9129881,1203208,122262164,114936483,18,19558,30033,28293696,165976,1856,290608,4152,2.70,100920
148,9133678,1206566,123223559,115053350,18,19558,30033,28327788,167264,1856,290608,4152,0.91,100920
149,9152083,1209930,124159150,115251862,18,19558,30033,28376551,168237,1856,290608,4152,2.32,100920
150,9171509,1213121,125090723,115454563,18,19558,30033,28427865,169261,1856,290608,4152,2.42,100920
151,9196670,1216369,126008192,115693829,18,19558,30033,28488586,170240,1856,290608,4152,3.04,100920
152,9236747,1219355,46108753,116037225,18,19558,30033,28569269,171268,1856,290608,4152,4.90,100920
153,9265150,1222940,46912253,116238591,18,19558,30033,28616059,172296,1856,290608,4152,2.28,100920
154,9307545,1225883,128724694,116500846,18,19558,30033,28677759,173212,1856,290608,4152,3.28,100920
155,9339550,1229220,129649940,116708079,18,19558,30033,28722227,174120,1856,290608,4152,2.43,100920
156,9372251,1232286,130568866,116928906,18,19558,30033,28775192,175115,1856,290608,4152,2.82,100920
157,9413115,1235132,131468895,117219035,18,19558,30033,28840492,176200,1856,290608,4152,3.83,100920
158,9459786,1238499,132356356,117539584,18,19558,30033,28909435,177138,1856,290608,4152,4.37,100920
