period,tiT,experiment_runn,measurer,main,IDLE,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
80,25226080,9133784,246538,101132,58876545,19,19452,13842,97363,26200599,1814,290608,4152,17.45
81,25477685,9268809,249491,101132,54796228,19,19452,13842,98609,26439311,1814,290608,4152,17.84
82,25721585,9401264,253141,101132,60307329,19,19452,13842,99751,26671862,1814,290608,4152,17.57
83,25991049,9547637,256273,101132,56112883,19,19452,13842,100888,26930327,1814,290608,4152,19.65
84,26254725,9693575,259036,101132,56759269,19,19452,13842,102101,27181487,1814,290608,4152,18.70
85,26510085,9834142,261973,101132,62404529,19,19452,13842,103304,27426686,1814,290608,4152,18.21
86,26762315,9971809,264882,101132,63117074,19,19452,13842,104659,27670212,1814,290608,4152,17.91
87,27007549,10101543,267613,101132,58756558,19,19452,13842,105751,27908722,1814,290608,4152,18.05
88,27279577,10250407,270452,101132,64517604,19,19452,13842,106819,28168414,1814,290608,4152,19.28
89,27548433,10400319,273509,101132,60041134,19,19452,13842,108061,28427878,1814,290608,4152,19.54
90,27808613,10538016,275817,101132,60691143,19,19452,13842,109393,28677671,1814,290608,4152,18.24
91,28068297,10676847,279069,101132,61345933,19,19452,13842,110570,28927505,1814,290608,4152,18.79
92,28355352,10833919,281737,101132,61965910,19,19452,13842,111780,29201519,1814,290608,4152,20.72
93,28612890,10973315,284994,101132,62628382,19,19452,13842,112953,29445031,1814,290608,4152,18.35
94,28885884,11118738,287800,101132,68664025,19,19452,13842,114295,29706101,1814,290608,4152,19.80
95,29159442,11265893,291561,101132,69345903,19,19452,13842,115450,29966713,1814,290608,4152,19.82
96,29439019,11416746,294802,101132,64541025,19,19452,13842,116548,30232911,1814,290608,4152,19.80
97,29718901,11566492,297541,101132,65165814,19,19452,13842,117800,30499800,1814,290608,4152,20.08
98,29989093,11712356,300009,101132,65811252,19,19452,13842,118998,30756279,1814,290608,4152,19.19
99,30252772,11850738,302614,101132,66455827,19,19452,13842,120157,31007177,1814,290608,4152,18.58
100,30508574,11987962,305712,101132,67110288,19,19452,13842,121379,31255727,1814,290608,4152,18.68
101,30779730,12135954,308620,101132,67757320,19,19452,13842,122652,31512852,1814,290608,4152,19.19
102,31032213,12273269,312002,101132,68422118,19,19452,13842,123743,31753483,1814,290608,4152,18.02
103,31259953,12396279,315224,101132,74943949,19,19452,13842,124894,31970086,1814,290608,4152,16.17
104,31484603,12518165,318318,101132,69815794,19,19452,13842,126059,32189119,1814,290608,4152,16.20
105,31681944,12612918,321877,101132,76457220,19,19452,13842,127413,32385998,1814,290608,4152,12.60
106,31967906,12744624,324544,101132,71189571,19,19452,13842,128552,32663876,1814,290608,4152,17.84
107,32372378,12859489,328332,101132,77703099,19,19452,13842,129822,33063368,1814,290608,4152,16.91
108,32749178,12968371,331396,101132,72254139,19,19452,13842,130844,33444466,1814,290608,4152,15.90
109,33149413,13080128,334312,101132,72769018,19,19452,13842,131941,33856968,1814,290608,4152,15.87
110,33539387,13186772,336905,101132,73305367,19,19452,13842,133137,34252069,1814,290608,4152,15.64
111,33905814,13295117,339422,101132,73849829,19,19452,13842,134243,34628859,1814,290608,4152,15.72
112,34289910,13391288,342633,101132,74386971,19,19452,13842,135354,35029832,1814,290608,4152,14.35
113,34662389,13489657,344991,101132,81230712,19,19452,13842,136419,35413777,1814,290608,4152,14.46
114,35004039,13600172,347907,101132,75512296,19,19452,13842,137647,35763208,1814,290608,4152,15.77
115,35422714,13700952,351451,101132,82411796,19,19452,13842,138729,36194789,1814,290608,4152,15.23
116,35813933,13807326,354603,101132,82989356,19,19452,13842,139816,36592663,1814,290608,4152,15.87
117,36201876,13918391,357682,101132,83575690,19,19452,13842,140899,36991415,1814,290608,4152,16.36
118,36576850,14035895,360671,101132,77633816,19,19452,13842,141924,37370292,1814,290608,4152,16.77
119,36930165,14154479,363891,101132,78197311,19,19452,13842,143008,37724693,1814,290608,4152,16.94
120,37280278,14263467,367163,101132,78770631,19,19452,13842,143983,38079665,1814,290608,4152,15.84
121,37639363,14374844,369768,101132,86007950,19,19452,13842,145082,38444791,1814,290608,4152,15.78
122,37904462,14512129,372463,101132,79988724,19,19452,13842,146159,38703048,1814,290608,4152,19.06
123,38255370,14626262,375458,101132,80558795,19,19452,13842,147176,39057701,1814,290608,4152,15.87
124,38602959,14734100,378342,101132,81124907,19,19452,13842,148385,39405820,1814,290608,4152,16.11
125,39009712,14844483,381242,101132,88514353,19,19452,13842,149512,39816435,1814,290608,4152,16.30
126,39338566,14941525,383893,101132,82233960,19,19452,13842,150658,40153644,1814,290608,4152,14.04
127,39670102,15033129,386257,101132,82831005,19,19452,13842,151743,40491601,1814,290608,4152,13.59
128,40022367,15137883,389988,101132,83396863,19,19452,13842,152895,40854227,1814,290608,4152,15.64
129,40371426,15232678,392616,101132,83973294,19,19452,13842,154102,41213588,1814,290608,4152,13.95
130,40752211,15337111,395481,101132,84510775,19,19452,13842,155281,41604702,1814,290608,4152,15.61
131,41107118,15437206,398241,101132,92260937,19,19452,13842,156479,41974594,1814,290608,4152,14.95
132,41455106,15528133,401511,101132,92893892,19,19452,13842,157546,42330800,1814,290608,4152,13.91
133,41833997,15625152,404713,101132,86204339,19,19452,13842,158662,42723966,1814,290608,4152,14.54
134,42204414,15731843,408208,101132,94077089,19,19452,13842,159800,43107761,1814,290608,4152,15.65
135,42590961,15835668,410834,101132,87294853,19,19452,13842,161010,43507040,1814,290608,4152,15.55
136,42932810,15932260,414107,101132,87876187,19,19452,13842,162188,43862556,1814,290608,4152,14.28
137,43304699,16033615,417409,101132,88426804,19,19452,13842,163176,44245185,1814,290608,4152,15.27
138,43676866,16133311,419916,101132,96492471,19,19452,13842,164343,44629967,1814,290608,4152,14.73
139,44033508,16237870,422738,101132,97108784,19,19452,13842,165534,44999706,1814,290608,4152,15.35
140,44423147,16349206,425750,101132,90061897,19,19452,13842,166660,45403484,1814,290608,4152,16.06
141,44810398,16448159,428778,101132,98275639,19,19452,13842,167788,45804567,1814,290608,4152,14.72
142,45184131,16548793,431704,101132,91149280,19,19452,13842,168909,46188022,1814,290608,4152,15.62
143,45583678,16652489,434517,101132,91670542,19,19452,13842,170060,46600834,1814,290608,4152,15.27
144,45997913,16757764,437791,101132,100008687,19,19452,13842,171235,47028590,1814,290608,4152,15.39
145,46401522,16858651,440652,101132,92689896,19,19452,13842,172283,47444947,1814,290608,4152,15.08
146,46796201,16950704,443944,101132,93218453,19,19452,13842,173524,47850367,1814,290608,4152,13.92
147,47114184,17053108,447412,101132,93817265,19,19452,13842,174596,48182379,1814,290608,4152,14.65
148,47433603,17154624,450785,101132,94408981,19,19452,13842,175679,48516875,1814,290608,4152,14.63
149,47766308,17251573,453824,101132,94996622,19,19452,13842,176868,48864364,1814,290608,4152,14.25
150,48115846,17350684,457376,101132,95566267,19,19452,13842,177957,49227666,1814,290608,4152,14.53
151,48447527,17450798,460624,101132,96156775,19,19452,13842,179042,49572308,1814,290608,4152,14.37
152,48755981,17537543,464018,101132,96769474,19,19452,13842,180073,49895788,1814,290608,4152,13.05
153,49045011,17633469,466717,101132,105723823,19,19452,13842,181111,50196463,1814,290608,4152,14.11
154,49428132,17736529,469542,101132,97938353,19,19452,13842,182283,50594139,1814,290608,4152,14.75
155,49833630,17851489,473287,101132,98453897,19,19452,13842,183445,51004448,1814,290608,4152,16.71
156,50069383,17975165,476269,101132,107599912,19,19452,13842,184583,51237708,1814,290608,4152,16.82
157,50306727,18103914,479012,101132,99821566,19,19452,13842,185725,51469205,1814,290608,4152,16.67
158,50598493,18260987,482165,101132,100442616,19,19452,13842,186893,51744541,1814,290608,4152,20.87
159,50876205,18385694,485301,101132,101091313,19,19452,13842,188063,52014301,1814,290608,4152,16.67
160,51623185,18638253,491411,101132,102197452,19,19452,13842,190467,52750243,1814,290608,4152,16.71
161,52023853,18750107,494732,101132,111421341,19,19452,13842,191589,53155197,1814,290608,4152,15.94
162,52403829,18859902,497565,101132,112011802,19,19452,13842,192819,53537717,1814,290608,4152,16.11
163,52748832,18953431,500654,101132,103863104,19,19452,13842,194036,53892317,1814,290608,4152,13.66
164,53256175,19116796,506331,101132,114090616,19,19452,13842,196033,54430471,1814,290608,4152,6.83
165,53537205,19260538,509583,101132,114767623,19,19452,13842,197161,54701819,1814,290608,4152,18.94
166,53830742,19381484,513247,101132,115436803,19,19452,13842,198412,54997354,1814,290608,4152,17.16
167,54271885,19506489,516451,101132,115969552,19,19452,13842,199590,55429775,1814,290608,4152,17.53
168,54666002,19617763,519584,101132,107500384,19,19452,13842,200640,55822876,1814,290608,4152,16.27
169,55012780,19723541,522445,101132,117160645,19,19452,13842,201832,56177485,1814,290608,4152,15.52
170,55353865,19828050,525393,101132,117793225,19,19452,13842,202941,56527637,1814,290608,4152,14.75
171,55652954,19923538,528682,101132,109292629,19,19452,13842,203998,56838960,1814,290608,4152,13.89
172,56026028,20035700,531643,101132,109843481,19,19452,13842,205154,57218737,1814,290608,4152,15.81
173,56439477,20140904,534907,101132,110353444,19,19452,13842,206253,57644962,1814,290608,4152,15.52
174,56790970,20249734,537449,101132,110918117,19,19452,13842,207398,58002692,1814,290608,4152,15.72
175,57153949,20352952,540354,101132,111472377,19,19452,13842,208505,58376021,1814,290608,4152,15.47
176,57538571,20448806,543334,101132,112002011,19,19452,13842,209750,58779296,1814,290608,4152,14.28
period,tiT,experiment_runn,measurer,main,IDLE,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
0,8100,441,4832,101132,5044973,18,19457,13425,3898,709989,1814,290608,4152,0.02
1,10679,5984,15606,101132,5220230,18,19457,13425,5125,723452,1814,290608,4152,0.00
2,11662,5984,17983,101132,6207597,18,19457,13425,6248,734801,1814,290608,4152,0.00
3,182624,91371,20557,101132,6949160,18,19457,13425,7331,920692,1814,290608,4152,13.66
4,710928,364793,26592,101132,8275255,18,19457,13425,9651,1431630,1814,290608,4152,18.50
5,1107534,479144,29651,101132,9843854,18,19457,13425,10833,1833713,1814,290608,4152,16.51
6,1510361,593244,32300,101132,10406603,18,19457,13425,12010,2246855,1814,290608,4152,16.38
7,1801138,705377,35128,101132,9953485,18,19457,13425,13117,2541886,1814,290608,4152,15.75
8,2053555,833052,38118,101132,10612437,18,19457,13425,14242,2794295,1814,290608,4152,17.20
9,2475635,953378,41124,101132,11106928,18,19457,13425,15518,3217667,1814,290608,4152,17.10
10,2831276,1058470,43938,101132,11680511,18,19457,13425,16614,3576529,1814,290608,4152,14.98
11,3159393,1161126,47300,101132,13593557,18,19457,13425,17713,3916345,1814,290608,4152,15.32
12,3489655,1251989,50107,101132,12870187,18,19457,13425,18779,4260535,1814,290608,4152,12.69
13,3874569,1354526,53148,101132,13391481,18,19457,13425,19896,4663135,1814,290608,4152,14.89
14,4187327,1453444,56386,101132,15493043,18,19457,13425,21052,4981814,1814,290608,4152,14.44
15,4547794,1557800,59488,101132,16105426,18,19457,13425,22214,5349817,1814,290608,4152,14.45
16,4930231,1666303,62417,101132,16695103,18,19457,13425,23331,5731429,1814,290608,4152,14.96
17,5317464,1772946,65160,101132,15651699,18,19457,13425,24566,6123393,1814,290608,4152,14.72
18,5681443,1899519,68316,101132,16209160,18,19457,13425,25712,6482578,1814,290608,4152,16.16
19,5994991,2006403,70941,101132,16831423,18,19457,13425,26869,6798212,1814,290608,4152,13.92
20,6244732,2084526,74051,101132,19260829,18,19457,13425,28107,7062085,1814,290608,4152,11.37
21,6600538,2200317,77177,101132,18074946,18,19457,13425,29161,7430948,1814,290608,4152,16.06
22,6971452,2319965,80209,101132,18622645,18,19457,13425,30444,7809353,1814,290608,4152,16.56
23,7328264,2431607,82667,101132,19182728,18,19457,13425,31559,8173823,1814,290608,4152,15.80
24,7602484,2513174,85978,101132,21780096,18,19457,13425,32696,8465104,1814,290608,4152,12.04
25,7937499,2617287,88982,101132,22425656,18,19457,13425,33765,8807376,1814,290608,4152,15.21
26,8315971,2729306,91625,101132,20970183,18,19457,13425,34808,9191063,1814,290608,4152,15.93
27,8661274,2844536,94684,101132,21540740,18,19457,13425,36033,9540927,1814,290608,4152,16.59
28,8998442,2932485,98109,101132,22130946,18,19457,13425,37019,9894671,1814,290608,4152,12.98
29,9408647,3040204,101059,101132,24839591,18,19457,13425,38029,10312064,1814,290608,4152,15.85
30,9758643,3144967,103892,101132,23219549,18,19457,13425,39204,10670037,1814,290608,4152,15.36
31,9993041,3239382,106452,101132,23914570,18,19457,13425,40420,10914379,1814,290608,4152,12.54
32,10344897,3344526,110018,101132,24478515,18,19457,13425,41507,11279582,1814,290608,4152,15.12
33,10720522,3447022,113078,101132,25029544,18,19457,13425,42578,11657005,1814,290608,4152,15.05
34,11075059,3553541,116006,101132,25596434,18,19457,13425,43730,12021132,1814,290608,4152,14.83
35,11462989,3665880,118796,101132,28609657,18,19457,13425,44772,12413969,1814,290608,4152,15.92
36,11770148,3755826,121655,101132,26743742,18,19457,13425,45950,12731480,1814,290608,4152,14.09
37,12115660,3870375,123870,101132,27321913,18,19457,13425,46986,13075066,1814,290608,4152,16.28
38,12463951,3982346,127041,101132,27891190,18,19457,13425,48154,13431388,1814,290608,4152,15.84
39,12897226,4101490,130096,101132,28375154,18,19457,13425,49343,13868642,1814,290608,4152,16.81
