period,experiment_runn,measurer,IDLE,tiT,sys_evt,ipc0,wifi,esp_timer,Tmr Svc,ipc1,Heap,Stack,Mbps
157,9402965,833627,25456350,135371175,24508,1856,32153051,173397,18,19513,290608,4152,14.25,100283
158,9465991,841812,25555366,136270901,24508,1856,32371639,174442,18,19513,290608,4152,14.21,100283
159,9528844,845228,25670860,137146260,24508,1856,32596554,175478,18,19513,290608,4152,14.25,100283
160,9593209,854201,25757165,138063099,24508,1856,32823203,176507,18,19513,290608,4152,14.36,100283
161,9657540,859639,25855210,138967470,24508,1856,33045740,177553,18,19513,290608,4152,13.98,100283
162,9721667,863136,25953405,139856614,24508,1856,33261616,178658,18,19513,290608,4152,14.20,100283
163,9787501,866579,26039218,140767563,24508,1856,33483794,179732,18,19513,290608,4152,14.39,100283
164,9852984,870230,26124147,141684704,24508,1856,33712716,180749,18,19513,290608,4152,14.79,100283
165,9912408,874247,26246594,142555556,24508,1856,33924906,181765,18,19513,290608,4152,13.46,100283
166,9973928,880186,26349544,143445410,24508,1856,34136441,182831,18,19513,290608,4152,13.40,100283
167,10035880,883799,26470877,144327139,24508,1856,34347686,183952,18,19513,290608,4152,13.53,100283
168,10098719,887548,26564679,145243446,24508,1856,34567762,184948,18,19513,290608,4152,14.05,100283
169,10159969,898196,26657835,146158881,24508,1856,34786884,186049,18,19513,290608,4152,13.73,100283
170,10222109,901826,132412722,147066924,24508,1856,35004392,187145,18,19513,290608,4152,13.73,100283
171,10282927,905065,26859300,147952126,24508,1856,35217965,188202,18,19513,290608,4152,13.62,100283
172,10344242,908494,26985548,148822290,24508,1856,35427361,189143,18,19513,290608,4152,13.38,100283
173,10408334,911950,27092979,149710943,24508,1856,35637034,190145,18,19513,290608,4152,13.78,100283
174,10471756,917483,27154446,150667577,24508,1856,35860966,191130,18,19513,290608,4152,14.36,100283
175,10534369,920758,27238172,151583192,24508,1856,36079187,192146,18,19513,290608,4152,13.98,100283
176,10597644,927960,27332376,152489258,24508,1856,36299071,193197,18,19513,290608,4152,14.04,100283
177,10663831,933004,137638409,153413007,24508,1856,36522491,194256,18,19513,290608,4152,14.47,100283
178,10726745,936419,27503933,154302413,24508,1856,36744938,195290,18,19513,290608,4152,14.05,100283
179,10789593,940027,27599502,155195402,24508,1856,36966576,196334,18,19513,290608,4152,14.22,100283
period,experiment_runn,measurer,IDLE,tiT,sys_evt,ipc0,wifi,esp_timer,Tmr Svc,ipc1,Heap,Stack,Mbps,main
0,10850033,945602,27697088,156110986,24508,1856,37185195,197377,18,19513,290608,4152,13.58,100283
1,389,721,4384190,9737,24536,1856,704548,3951,18,19509,290608,4152,0.01,100177
2,5731,11632,4559373,11352,24536,1856,716538,5218,18,19509,290608,4152,0.00,100177
3,5731,14205,5545015,12826,24536,1856,729546,6387,18,19509,290608,4152,0.00,100177
4,75180,17095,6539401,854023,24536,1856,946998,7438,18,19509,290608,4152,14.39,100177
5,138776,20095,6644518,1733412,24536,1856,1161066,8484,18,19509,290608,4152,14.13,100177
6,191050,26966,6706981,2671482,24536,1856,1348197,9525,18,19509,290608,4152,11.90,100177
7,243148,33706,6787633,3588547,24536,1856,1540571,10596,18,19509,290608,4152,12.03,100177
8,296868,44474,6871229,4537436,24536,1856,1730572,11664,18,19509,290608,4152,11.94,100177
9,347582,47678,10171764,5433576,24536,1856,1913946,12670,18,19509,290608,4152,11.25,100177
10,396798,61857,10974630,6335069,24536,1856,2090532,13745,18,19509,290608,4152,10.98,100177
11,450742,75521,11749584,7268589,24536,1856,2286657,14846,18,19509,290608,4152,12.22,100177
12,509133,89407,7221812,8199298,24536,1856,2491956,15924,18,19509,290608,4152,12.94,100177
13,562223,92763,13292821,9117539,24536,1856,2688127,17002,18,19509,290608,4152,12.03,100177
14,613272,112177,7398141,10053736,24536,1856,2872397,18053,18,19509,290608,4152,11.52,100177
15,665348,120622,7461940,10982471,24536,1856,3062164,19169,18,19509,290608,4152,11.86,100177
16,719778,123640,7529379,11905864,24536,1856,3259109,20251,18,19509,290608,4152,12.45,100177
17,772113,127033,7613191,12851910,24536,1856,3444675,21284,18,19509,290608,4152,11.74,100177
18,827993,136904,7692270,13775011,24536,1856,3637721,22348,18,19509,290608,4152,12.09,100177
19,887023,144334,7769952,14699833,24536,1856,3838338,23429,18,19509,290608,4152,13.09,100177
20,948080,152823,7851017,15610770,24536,1856,4050583,24511,18,19509,290608,4152,13.79,100177
21,1004776,161286,7960317,16497511,24536,1856,4254442,25418,18,19509,290608,4152,12.51,100177
22,1056533,167981,8057580,17402710,24536,1856,4444978,26536,18,19509,290608,4152,11.75,100177
23,1110805,175188,8160038,18305422,24536,1856,4639089,27561,18,19509,290608,4152,11.95,100177
24,1159786,185728,8263353,19202647,24536,1856,4817941,28643,18,19509,290608,4152,10.87,100177
25,1209559,192974,22667585,20104969,24536,1856,5000955,29714,18,19509,290608,4152,11.16,100177
26,1259898,210680,8463750,21028927,24536,1856,5185789,30885,18,19509,290608,4152,11.47,100177
27,1309173,217661,8548458,21947549,24536,1856,5368431,31958,18,19509,290608,4152,11.33,100177
28,1361524,224340,8621402,22872676,24536,1856,5553547,33059,18,19509,290608,4152,11.47,100177
29,1415848,231970,25824835,23792373,24536,1856,5748698,34092,18,19509,290608,4152,11.98,100177
30,1467874,248524,26639867,24711116,24536,1856,5929457,35194,18,19509,290608,4152,11.35,100177
31,1516917,253599,27429203,25612122,24536,1856,6108591,36299,18,19509,290608,4152,10.95,100177
32,1568288,260063,28206877,26523564,24536,1856,6297391,37355,18,19509,290608,4152,11.56,100177
33,1616699,277198,29031619,27421791,24536,1856,6473703,38488,18,19509,290608,4152,10.82,100177
34,1667970,290005,9223820,28329556,24536,1856,6652676,39530,18,19509,290608,4152,11.11,100177
35,1719574,293647,9310970,29241181,24536,1856,6837089,40501,18,19509,290608,4152,11.53,100177
36,1772996,296638,9410276,30127065,24536,1856,7029441,41562,18,19509,290608,4152,12.43,100177
37,1826146,303455,32163564,31044378,24536,1856,7223972,42599,18,19509,290608,4152,11.89,100177
38,1884871,318578,9585862,31946596,24536,1856,7426658,43579,18,19509,290608,4152,13.06,100177
39,1941539,330063,9696046,32833755,24536,1856,7626881,44608,18,19509,290608,4152,12.50,100177
40,2000779,337861,9796724,33724666,24536,1856,7830812,45651,18,19509,290608,4152,12.81,100177
41,2054999,348233,9887331,34648501,24536,1856,8027583,46654,18,19509,290608,4152,12.28,100177
42,2105563,353881,9990327,35551383,24536,1856,8206058,47713,18,19509,290608,4152,11.24,100177
43,2158651,361163,10070516,36478180,24536,1856,8393624,48806,18,19509,290608,4152,11.72,100177
44,2209039,365194,37627719,37387755,24536,1856,8570146,49834,18,19509,290608,4152,11.35,100177
45,2259817,368654,38411210,38304714,24536,1856,8754976,50916,18,19509,290608,4152,11.60,100177
46,2313291,389714,10346636,39223473,24536,1856,8937587,51970,18,19509,290608,4152,11.35,100177
47,2367282,400885,10429038,40175742,24536,1856,9123332,53057,18,19509,290608,4152,11.90,100177
48,2421138,404633,10487203,41114567,24536,1856,9316274,54100,18,19509,290608,4152,12.21,100177
49,2473162,407885,10596080,42003336,24536,1856,9508877,55211,18,19509,290608,4152,11.90,100177
50,2525893,414554,42376934,42918110,24536,1856,9694901,56250,18,19509,290608,4152,11.51,100177
51,2574956,431047,10792971,43827011,24536,1856,9877637,57320,18,19509,290608,4152,11.26,100177
52,2627788,434208,10899906,44713435,24536,1856,10062408,58419,18,19509,290608,4152,11.55,100177
53,2678937,441017,10979484,45630664,24536,1856,10252243,59474,18,19509,290608,4152,11.67,100177
54,2732774,453569,11100855,46503188,24536,1856,10445036,60554,18,19509,290608,4152,11.81,100177
55,2786903,465183,11193905,47437590,24536,1856,10642321,61569,18,19509,290608,4152,12.40,100177
56,2838775,468440,47103478,48356096,24536,1856,10834158,62646,18,19509,290608,4152,11.97,100177
57,2890928,482145,47890689,49264951,24536,1856,11019679,63660,18,19509,290608,4152,11.25,100177
58,2946880,495891,48683345,50195039,24536,1856,11216933,64700,18,19509,290608,4152,12.42,100177
59,3003169,500767,11538661,51111448,24536,1856,11421159,65751,18,19509,290608,4152,12.66,100177
60,3055066,509180,50239610,52037174,24536,1856,11610588,66869,18,19509,290608,4152,11.76,100177
61,3110461,525366,11727646,52959901,24536,1856,11809063,67941,18,19509,290608,4152,12.47,100177
62,3160314,529038,11840421,53846086,24536,1856,11990886,68994,18,19509,290608,4152,11.32,100177
63,3214697,532574,11911944,54774403,24536,1856,12182384,70068,18,19509,290608,4152,12.11,100177
64,3265387,539004,11981024,55706204,24536,1856,12370256,71124,18,19509,290608,4152,12.09,100177
65,3323382,546797,12048412,56627706,24536,1856,12577861,72173,18,19509,290608,4152,13.05,100177
66,3373751,555513,54954235,57545339,24536,1856,12760125,73210,18,19509,290608,4152,11.28,100177
67,3426743,574493,12230717,58460014,24536,1856,12946850,74426,18,19509,290608,4152,11.61,100177
68,3479107,585381,56572983,59395093,24536,1856,13132134,75512,18,19509,290608,4152,11.62,100177
69,3530919,588413,57352971,60293723,24536,1856,13321808,76575,18,19509,290608,4152,11.79,100177
70,3582707,591585,12503915,61209346,24536,1856,13515016,77673,18,19509,290608,4152,11.89,100177
71,3640560,598382,58910485,62135569,24536,1856,13719494,78786,18,19509,290608,4152,12.81,100177
72,3695427,607576,12649014,63072823,24536,1856,13919884,79860,18,19509,290608,4152,12.73,100177
73,3749403,613916,60470254,63987048,24536,1856,14113859,80974,18,19509,290608,4152,12.16,100177
74,3802351,627877,12817176,64917124,24536,1856,14303285,81994,18,19509,290608,4152,11.97,100177
75,3858027,631575,12883827,65846655,24536,1856,14512316,83058,18,19509,290608,4152,12.93,100177
76,3914015,636141,12955591,66763399,24536,1856,14711769,84039,18,19509,290608,4152,12.49,100177
77,3968870,643595,13036823,67688518,24536,1856,14911896,85107,18,19509,290608,4152,12.31,100177
78,4023525,651024,13117975,68614299,24536,1856,15110694,86221,18,19509,290608,4152,12.42,100177
79,4078591,662849,13213046,69528817,24536,1856,15311390,87305,18,19509,290608,4152,12.34,100177
80,4132921,672542,13315578,70436137,24536,1856,15502123,88335,18,19509,290608,4152,11.78,100177
81,4184314,682014,13409144,71348148,24536,1856,15692224,89418,18,19509,290608,4152,11.79,100177
82,4237885,689167,13484074,72270741,24536,1856,15885593,90567,18,19509,290608,4152,12.23,100177
83,4291340,701047,13577432,73180170,24536,1856,16079480,91625,18,19509,290608,4152,11.96,100177
84,4344599,708900,68987092,74101578,24536,1856,16272548,92689,18,19509,290608,4152,11.84,100177
85,4396397,725308,13755985,75023257,24536,1856,16462833,93815,18,19509,290608,4152,11.79,100177
86,4446678,728252,70576094,75908849,24536,1856,16643736,94834,18,19509,290608,4152,11.04,100177
87,4495778,748227,13970730,76832691,24536,1856,16824161,95883,18,19509,290608,4152,11.12,100177
88,4548433,754311,72157825,77752128,24536,1856,17021580,97015,18,19509,290608,4152,11.94,100177
89,4599356,769749,14173586,78643220,24536,1856,17200184,98072,18,19509,290608,4152,11.38,100177
90,4655193,778544,14253949,79566098,24536,1856,17400330,99177,18,19509,290608,4152,12.19,100177
91,4712488,786536,14323359,80500128,24536,1856,17605615,100181,18,19509,290608,4152,13.05,100177
92,4772188,790538,14431883,81382518,24536,1856,17800513,101242,18,19509,290608,4152,12.39,100177
93,4827962,794030,14550934,82257551,24536,1856,17992801,102321,18,19509,290608,4152,12.34,100177
94,4885221,800184,14602894,83200284,24536,1856,18201784,103355,18,19509,290608,4152,13.32,100177
95,4940034,808037,77537153,84106279,24536,1856,18402434,104490,18,19509,290608,4152,12.26,100177
96,4997261,824409,14800421,85016980,24536,1856,18603825,105534,18,19509,290608,4152,12.67,100177
97,5056865,827653,14871383,85947435,24536,1856,18820655,106609,18,19509,290608,4152,13.75,100177
98,5114001,831432,14942895,86859839,24536,1856,19029774,107640,18,19509,290608,4152,12.76,100177
99,5166706,839146,80610168,87787790,24536,1856,19225318,108681,18,19509,290608,4152,12.11,100177
100,5219659,852087,81398823,88707930,24536,1856,19417726,109662,18,19509,290608,4152,11.87,100177
101,5278356,866824,15178376,89631831,24536,1856,19627261,110736,18,19509,290608,4152,13.31,100177
102,5325103,870109,82966545,90342935,24536,1856,19795962,111778,18,19509,290608,4152,10.08,100177
103,5332944,873552,83922732,90700042,24536,1856,19833154,113230,18,19509,290608,4152,0.93,100177
104,5368451,877020,84747891,91379880,24536,1856,19980704,114398,18,19509,290608,4152,8.20,100177
105,5428272,891119,16530776,92275729,24536,1856,20184244,115625,18,19509,290608,4152,12.91,100177
106,5485654,898289,16637297,93169879,24536,1856,20384920,116736,18,19509,290608,4152,12.73,100177
107,5526592,906158,16927017,93897566,24536,1856,20523006,117788,18,19509,290608,4152,8.86,100177
108,5561666,909528,17266685,94556807,24536,1856,20638995,118828,18,19509,290608,4152,7.54,100177
109,5606166,915567,88809971,95319942,24536,1856,20786985,119822,18,19509,290608,4152,9.47,100177
110,5663630,927140,17604589,96249170,24536,1856,20988785,120917,18,19509,290608,4152,12.81,100177
111,5725641,930288,17705513,97139094,24536,1856,21202967,122000,18,19509,290608,4152,13.72,100177
112,5784247,935235,91107409,98068411,24536,1856,21410454,123008,18,19509,290608,4152,13.25,100177
113,5834370,938129,17925552,98905163,24536,1856,21593662,123980,18,19509,290608,4152,11.53,100177
114,5889348,941546,92675490,99757871,24536,1856,21782309,125038,18,19509,290608,4152,11.91,100177
115,5936824,955266,93497551,100520235,24536,1856,21937495,126060,18,19509,290608,4152,9.94,100177
116,5977238,964668,94350352,101148198,24536,1856,22055176,127045,18,19509,290608,4152,7.88,100177
117,6020880,968463,19001385,101851138,24536,1856,22201702,128070,18,19509,290608,4152,9.47,100177
118,6076651,971643,19115719,102726581,24536,1856,22394123,129186,18,19509,290608,4152,12.10,100177
119,6135241,978354,19200280,103634840,24536,1856,22590859,130263,18,19509,290608,4152,12.62,100177
120,6187657,985834,19315261,104531798,24536,1856,22771658,131292,18,19509,290608,4152,11.64,100177
121,6241139,989586,19395095,105438244,24536,1856,22955123,132277,18,19509,290608,4152,11.71,100177
122,6295977,993269,19478214,106354887,24536,1856,23140356,133220,18,19509,290608,4152,11.98,100177
123,6348311,999499,19606957,107230413,24536,1856,23326818,134287,18,19509,290608,4152,11.57,100177
124,6401476,1002989,19682270,108147220,24536,1856,23517253,135331,18,19509,290608,4152,11.71,100177
125,6453736,1014244,19789193,109041268,24536,1856,23704811,136405,18,19509,290608,4152,11.29,100177
126,6510076,1021613,19865113,109977054,24536,1856,23901748,137486,18,19509,290608,4152,12.49,100177
127,6567629,1024631,19961017,110869727,24536,1856,24102141,138476,18,19509,290608,4152,12.67,100177
128,6631169,1030878,20049520,111778056,24536,1856,24310930,139541,18,19509,290608,4152,13.43,100177
129,6690205,1035960,20139187,112681447,24536,1856,24519756,140629,18,19509,290608,4152,13.24,100177
130,6751112,1042207,105215145,113588138,24536,1856,24730067,141698,18,19509,290608,4152,13.26,100177
131,6811916,1046733,20349057,114472872,24536,1856,24940753,142713,18,19509,290608,4152,13.70,100177
132,6870395,1051310,20431144,115388369,24536,1856,25151145,143762,18,19509,290608,4152,13.29,100177
133,6925861,1060089,20504749,116345709,24536,1856,25350517,144864,18,19509,290608,4152,12.63,100177
134,6977958,1063651,108293065,117245699,24536,1856,25542349,145902,18,19509,290608,4152,11.64,100177
135,7034612,1079080,20701930,118156304,24536,1856,25740931,146974,18,19509,290608,4152,12.35,100177
136,7090176,1088988,20766839,119098246,24536,1856,25942412,148015,18,19509,290608,4152,12.78,100177
137,7147465,1095326,20848221,120009430,24536,1856,26140995,149090,18,19509,290608,4152,12.79,100177
138,7205364,1103447,20966719,120900755,24536,1856,26346322,150099,18,19509,290608,4152,12.92,100177
139,7267660,1113775,21073258,121812551,24536,1856,26553460,151143,18,19509,290608,4152,13.47,100177
140,7329429,1117008,21173099,122709167,24536,1856,26762510,152213,18,19509,290608,4152,13.44,100177
141,7393427,1123119,21246523,123636266,24536,1856,26976894,153289,18,19509,290608,4152,14.04,100177
142,7452999,1126721,21345317,124539753,24536,1856,27179482,154355,18,19509,290608,4152,12.99,100177
143,7509055,1129821,21429311,125454133,24536,1856,27379790,155394,18,19509,290608,4152,12.74,100177
144,7568463,1133737,21556041,126331080,24536,1856,27586955,156449,18,19509,290608,4152,13.15,100177
145,7634889,1137135,21634579,127250885,24536,1856,27817926,157569,18,19509,290608,4152,14.68,100177
146,7693662,1143212,21732631,128142505,24536,1856,28029509,158633,18,19509,290608,4152,13.44,100177
147,7756953,1147068,21793171,129080785,24536,1856,28242466,159686,18,19509,290608,4152,13.96,100177
148,7816284,1150578,21910406,129971318,24536,1856,28439264,160721,18,19509,290608,4152,12.63,100177
149,7872859,1155271,22028366,130836441,24536,1856,28631692,161752,18,19509,290608,4152,12.49,100177
150,7932251,1158795,22116203,131753838,24536,1856,28834585,162860,18,19509,290608,4152,13.05,100177
151,7989271,1162446,22245882,132630643,24536,1856,29031187,163919,18,19509,290608,4152,12.41,100177
152,8047178,1165726,22349383,133528327,24536,1856,29230416,165039,18,19509,290608,4152,12.77,100177
153,8102412,1169361,22472142,134410559,24536,1856,29427554,166181,18,19509,290608,4152,12.16,100177
154,8162867,1176984,22569800,135309982,24536,1856,29636527,167250,18,19509,290608,4152,13.39,100177
155,8226152,1181316,22657500,136227299,24536,1856,29855821,168246,18,19509,290608,4152,14.04,100177
156,8285396,1185721,22746851,137127946,24536,1856,30071930,169389,18,19509,290608,4152,13.56,100177
157,8343646,1189776,22830815,138045943,24536,1856,30280037,170375,18,19509,290608,4152,13.09,100177
158,8402389,1200474,22911342,138967316,24536,1856,30492315,171442,18,19509,290608,4152,13.17,100177
159,8457952,1208316,23002610,139869414,24536,1856,30697031,172496,18,19509,290608,4152,12.75,100177
160,8512804,1216476,23134817,140747087,24536,1856,30895096,173593,18,19509,290608,4152,12.29,100177
161,8570290,1220534,23234939,141645175,24536,1856,31097946,174652,18,19509,290608,4152,12.55,100177
162,8625871,1227616,23346106,142537859,24536,1856,31300962,175703,18,19509,290608,4152,12.64,100177
163,8680708,1231342,130440412,143421706,24536,1856,31498699,176736,18,19509,290608,4152,12.32,100177
164,8737336,1234807,23551436,144315380,24536,1856,31705890,177822,18,19509,290608,4152,12.88,100177
165,8793803,1241304,23639140,145217941,24536,1856,31911876,178853,18,19509,290608,4152,12.53,100177
166,8852434,1247834,23724389,146137834,24536,1856,32119547,179888,18,19509,290608,4152,12.94,100177
167,8910330,1253175,23798808,147066277,24536,1856,32325555,180934,18,19509,290608,4152,13.17,100177
168,8967254,1260110,23892484,147964992,24536,1856,32536772,182052,18,19509,290608,4152,12.99,100177
169,9022221,1265193,23996683,148857076,24536,1856,32736405,183020,18,19509,290608,4152,12.56,100177
170,9073066,1269324,24094565,149778233,24536,1856,32926968,184165,18,19509,290608,4152,11.60,100177
171,9121820,1272684,24183729,150679179,24536,1856,33104050,185242,18,19509,290608,4152,10.81,100177
172,9171739,1276300,24256604,151603718,24536,1856,33290161,186296,18,19509,290608,4152,11.41,100177
173,9220825,1279396,24350659,152510292,24536,1856,33467554,187360,18,19509,290608,4152,11.18,100177
174,9275064,1283182,24403389,153450518,24536,1856,33658146,188406,18,19509,290608,4152,12.11,100177
175,9333331,1288835,24476124,154375337,24536,1856,33861005,189410,18,19509,290608,4152,13.03,100177
176,9395315,1298511,24538515,155312669,24536,1856,34070983,190446,18,19509,290608,4152,13.68,100177
177,9453303,1302185,141229754,156248854,24536,1856,34277014,191480,18,19509,290608,4152,12.95,100177
178,9505065,1318923,24711684,157165381,24536,1856,34466147,192601,18,19509,290608,4152,11.57,100177
period,experiment_runn,measurer,IDLE,tiT,sys_evt,ipc0,wifi,esp_timer,Tmr Svc,ipc1,Heap,Stack,Mbps,main
0,9557897,1327979,24809193,158078696,24536,1856,34653224,193714,18,19509,290608,4152,11.84,100177
1,9700604,1340525,24983978,158890619,24536,1856,34831765,194958,18,19509,290608,4152,11.35,100177
2,390,0,4399206,9811,24143,1856,699349,3653,18,19518,290608,4152,0.01,100212
3,792,10367,4576526,13112,24143,1856,711415,4871,18,19518,290608,4152,0.00,100212
4,792,12953,5562400,14270,24143,1856,724002,6010,18,19518,290608,4152,0.00,100212
5,69859,15620,6539734,871744,24143,1856,946484,7109,18,19518,290608,4152,14.86,100212
6,138979,19299,6628797,1769002,24143,1856,1184239,8120,18,19518,290608,4152,15.91,100212
7,206033,22369,6720519,2658583,24143,1856,1406568,9194,18,19518,290608,4152,14.86,100212
8,270135,25975,6853424,3517103,24143,1856,1623172,10235,18,19518,290608,4152,14.23,100212
9,337132,30480,9225526,4368221,24143,1856,1838569,11300,18,19518,290608,4152,14.67,100212
10,401160,33643,7124081,5226391,24143,1856,2053368,12194,18,19518,290608,4152,14.32,100212
11,464808,37075,10715407,6079831,24143,1856,2264972,13235,18,19518,290608,4152,14.17,100212
12,532080,40770,7368640,6971157,24143,1856,2487308,14325,18,19518,290608,4152,14.76,100212
13,598884,43944,7482943,7838927,24143,1856,2701014,15338,18,19518,290608,4152,14.46,100212
14,666396,47482,7600137,8721334,24143,1856,2924997,16458,18,19518,290608,4152,15.18,100212
15,734214,50967,7709057,9605435,24143,1856,3143314,17504,18,19518,290608,4152,14.76,100212
16,801062,54155,7806428,10494795,24143,1856,3364871,18619,18,19518,290608,4152,14.88,100212
17,866428,57502,7913122,11382792,24143,1856,3584967,19650,18,19518,290608,4152,14.82,100212
18,933373,60954,8048040,12250615,24143,1856,3796867,20674,18,19518,290608,4152,14.40,100212
19,1004892,64467,8145605,13145614,24143,1856,4021800,21765,18,19518,290608,4152,15.39,100212
20,1070448,68337,8309691,13985264,24143,1856,4228226,22830,18,19518,290608,4152,13.93,100212
21,1136451,71686,8443721,14857258,24143,1856,4447686,23868,18,19518,290608,4152,14.72,100212
22,1206362,75081,18865036,15753500,24143,1856,4667293,24984,18,19518,290608,4152,14.95,100212
23,1270880,77635,8655878,16630906,24143,1856,4886652,26046,18,19518,290608,4152,14.69,100212
24,1344462,81452,8738963,17543293,24143,1856,5110642,27102,18,19518,290608,4152,15.74,100212
25,1414622,84670,8852554,18464016,24143,1856,5330574,28174,18,19518,290608,4152,15.26,100212
26,1481160,87972,8978991,19330827,24143,1856,5541716,29225,18,19518,290608,4152,14.59,100212
27,1549403,91775,9114196,20196604,24143,1856,5750452,30363,18,19518,290608,4152,14.40,100212
28,1619396,95239,9201959,21096853,24143,1856,5960891,31403,18,19518,290608,4152,15.05,100212
29,1686632,98205,24052819,21964242,24143,1856,6170991,32428,18,19518,290608,4152,14.39,100212
30,1752447,101049,24795691,22781156,24143,1856,6374691,33455,18,19518,290608,4152,14.11,100212
31,1819920,104632,9602638,23676587,24143,1856,6595040,34443,18,19518,290608,4152,15.00,100212
32,1887390,107611,9717494,24554018,24143,1856,6809396,35442,18,19518,290608,4152,14.63,100212
33,1950264,110934,27033233,25337921,24143,1856,6993984,36549,18,19518,290608,4152,12.90,100212
34,2017410,114274,10047518,26215243,24143,1856,7203744,37659,18,19518,290608,4152,14.62,100212
35,2086173,117667,10142223,27118040,24143,1856,7427273,38628,18,19518,290608,4152,15.61,100212
36,2154096,121371,10275242,27980249,24143,1856,7634227,39669,18,19518,290608,4152,14.38,100212
37,2222617,124818,10366655,28893525,24143,1856,7856062,40746,18,19518,290608,4152,15.29,100212
38,2290304,128413,10469127,29786313,24143,1856,8075835,41777,18,19518,290608,4152,14.91,100212
39,2357883,131548,10578394,30672587,24143,1856,8298401,42838,18,19518,290608,4152,14.71,100212
40,2423958,134627,10704364,31530580,24143,1856,8521368,43909,18,19518,290608,4152,14.77,100212
41,2491700,138294,10833643,32432041,24143,1856,8743651,44936,18,19518,290608,4152,14.88,100212
42,2556887,141342,10935572,33321880,24143,1856,8964240,45959,18,19518,290608,4152,14.85,100212
43,2622529,144803,11032077,34217174,24143,1856,9188981,47051,18,19518,290608,4152,14.95,100212
44,2687913,148288,11149363,35095292,24143,1856,9412414,48174,18,19518,290608,4152,14.65,100212
45,2754107,152035,11262824,35973931,24143,1856,9635345,49277,18,19518,290608,4152,14.64,100212
46,2820766,155549,11389238,36848785,24143,1856,9859326,50292,18,19518,290608,4152,15.03,100212
47,2887592,158797,11496985,37732186,24143,1856,10078147,51337,18,19518,290608,4152,14.66,100212
48,2953103,162412,11594829,38632940,24143,1856,10303846,52413,18,19518,290608,4152,14.94,100212
49,3020629,166018,11667824,39554437,24143,1856,10529104,53478,18,19518,290608,4152,15.34,100212
50,3088374,169427,11786717,40423592,24143,1856,10749652,54548,18,19518,290608,4152,14.50,100212
51,3157387,172938,11882170,41326360,24143,1856,10982842,55642,18,19518,290608,4152,15.53,100212
52,3223324,176220,12029270,42169401,24143,1856,11192852,56725,18,19518,290608,4152,13.97,100212
53,3288473,179749,12150632,43047384,24143,1856,11405036,57747,18,19518,290608,4152,14.55,100212
54,3351921,183350,12299979,43884156,24143,1856,11610810,58812,18,19518,290608,4152,13.85,100212
55,3420963,186636,12383526,44797913,24143,1856,11833999,59821,18,19518,290608,4152,15.22,100212
56,3487086,190016,12507776,45667360,24143,1856,12053473,60821,18,19518,290608,4152,14.95,100212
57,3556847,201510,44797869,46590682,24143,1856,12285225,61947,18,19518,290608,4152,15.36,100212
58,3622495,204931,45535508,47476128,24143,1856,12506679,62915,18,19518,290608,4152,14.75,100212
59,3687646,208017,12839055,48354512,24143,1856,12728810,64041,18,19518,290608,4152,14.55,100212
60,3750722,211660,12981531,49210589,24143,1856,12941056,65136,18,19518,290608,4152,14.15,100212
61,3818374,214840,47764690,50088654,24143,1856,13161128,66209,18,19518,290608,4152,14.61,100212
62,3884999,218319,13245653,50930074,24143,1856,13378145,67303,18,19518,290608,4152,14.53,100212
63,3951572,221609,13374959,51798746,24143,1856,13594282,68395,18,19518,290608,4152,14.44,100212
64,4019069,225085,13480173,52695637,24143,1856,13813214,69452,18,19518,290608,4152,14.94,100212
65,4085164,229027,13618640,53560122,24143,1856,14025839,70466,18,19518,290608,4152,14.24,100212
66,4152911,232220,13734198,54447722,24143,1856,14238825,71546,18,19518,290608,4152,14.71,100212
67,4219910,235716,13854462,55313129,24143,1856,14455342,72568,18,19518,290608,4152,14.92,100212
68,4287330,239138,13976489,56211677,24143,1856,14679761,73746,18,19518,290608,4152,14.93,100212
69,4354024,242430,14106617,57071565,24143,1856,14898806,74783,18,19518,290608,4152,29.18,100212
70,4417799,246056,14243834,57926242,24143,1856,15115687,75779,18,19518,290608,4152,14.19,100212
71,4484359,249251,14346677,58827798,24143,1856,15340269,76910,18,19518,290608,4152,14.93,100212
72,4550833,252420,14477093,59685373,24143,1856,15551305,77974,18,19518,290608,4152,14.30,100212
73,4619145,256144,14587376,60575536,24143,1856,15777950,78987,18,19518,290608,4152,15.24,100212
74,4685498,259913,14728800,61429108,24143,1856,15987225,80069,18,19518,290608,4152,14.17,100212
75,4754363,263427,14830957,62323181,24143,1856,16205905,81153,18,19518,290608,4152,14.92,100212
76,4821974,266917,14923439,63221577,24143,1856,16428843,82217,18,19518,290608,4152,14.94,100212
77,4886469,270893,15050560,64093683,24143,1856,16651648,83278,18,19518,290608,4152,14.46,100212
78,4955873,274099,60366651,64993211,24143,1856,16881860,84317,18,19518,290608,4152,15.39,100212
79,5017113,277255,15303350,65823130,24143,1856,17092679,85275,18,19518,290608,4152,13.81,100212
80,5082144,281134,15425271,66695673,24143,1856,17312825,86363,18,19518,290608,4152,14.55,100212
81,5148980,284660,15546943,67580289,24143,1856,17533462,87399,18,19518,290608,4152,14.74,100212
82,5213024,287896,15691421,68432512,24143,1856,17748310,88423,18,19518,290608,4152,14.12,100212
83,5278456,291421,64084702,69323212,24143,1856,17976346,89457,18,19518,290608,4152,15.00,100212
84,5349001,307782,15898276,70234965,24143,1856,18208578,90568,18,19518,290608,4152,15.41,100212
